order_id,customer_id,order_date,status,payment_method,shipping_address,shipping_city,shipping_state,shipping_zip,shipping_country,processing_date,shipping_date,delivery_date,total_amount
557,287,2025-02-26 16:59:32,Delivered,PayPal,5765 William Expressway,Lake Stacey,WV,51190,US,2025-02-28 16:59:32,2025-03-03 16:59:32,2025-03-07 16:59:32,358.11
558,287,2024-04-30 16:59:32,Delivered,PayPal,5765 William Expressway,Lake Stacey,WV,51190,US,2024-04-30 16:59:32,2024-05-05 16:59:32,2024-05-12 16:59:32,592.09
559,287,2024-12-29 16:59:32,Delivered,Gift Card,5765 William Expressway,Lake Stacey,WV,51190,US,2024-12-30 16:59:32,2025-01-05 16:59:32,2025-01-12 16:59:32,1092.51
560,288,2023-10-15 16:59:32,Delivered,Apple Pay,865 Smith Street,Lake Patricialand,UT,48670,US,2023-10-15 16:59:32,2023-10-17 16:59:32,2023-10-20 16:59:32,948.3
561,289,2025-03-06 16:59:32,In Transit,PayPal,360 Nichols Mill Apt. 020,Lake Jennifer,OH,72476,US,2025-03-08 16:59:32,2025-03-10 16:59:32,2025-03-15 16:59:32,455.16
562,290,2023-07-23 16:59:32,Delivered,Gift Card,1905 Hopkins Islands,Trujilloborough,OR,53983,US,2023-07-25 16:59:32,2023-07-30 16:59:32,2023-08-07 16:59:32,1179.91
563,290,2025-02-21 16:59:32,Delivered,Apple Pay,1905 Hopkins Islands,Trujilloborough,OR,53983,US,2025-02-21 16:59:32,2025-02-22 16:59:32,2025-02-26 16:59:32,1109.25
564,291,2025-03-13 16:59:32,Processing,Google Pay,8868 Brian Estates,Jasonville,DC,77806,US,2025-03-15 16:59:32,2025-03-22 16:59:32,2025-04-01 16:59:32,598.77
565,292,2025-03-13 16:59:32,Processing,Credit Card,01900 Clark Parkways,Jonathanmouth,PW,99889,US,2025-03-14 16:59:32,2025-03-15 16:59:32,2025-03-18 16:59:32,311.96
566,293,2023-02-23 16:59:32,Delivered,Google Pay,1832 James Bridge Suite 428,Dianaburgh,MI,83110,US,2023-02-25 16:59:32,2023-03-01 16:59:32,2023-03-06 16:59:32,569.14
567,294,2024-09-07 16:59:32,Delivered,Gift Card,38876 Price Meadows,Lake Paulburgh,MP,95909,US,2024-09-09 16:59:32,2024-09-12 16:59:32,2024-09-17 16:59:32,274.41
568,295,2025-03-05 16:59:32,In Transit,Apple Pay,970 Paul Light,New Garrett,AL,62356,US,2025-03-05 16:59:32,2025-03-09 16:59:32,2025-03-14 16:59:32,593.64
569,295,2025-02-15 16:59:32,Delivered,PayPal,970 Paul Light,New Garrett,AL,62356,US,2025-02-15 16:59:32,2025-02-22 16:59:32,2025-03-02 16:59:32,37.6
570,296,2024-07-22 16:59:32,Delivered,PayPal,92889 Kathryn Well Apt. 028,Floresmouth,KY,04891,US,2024-07-24 16:59:32,2024-07-26 16:59:32,2024-07-31 16:59:32,497.23
571,297,2023-09-01 16:59:32,Delivered,Google Pay,5571 Sandra Haven,Woodsview,UT,48144,US,2023-09-01 16:59:32,2023-09-04 16:59:32,2023-09-10 16:59:32,1269.88
572,298,2025-01-06 16:59:32,Delivered,Apple Pay,11567 Kristin Plains Suite 157,Mitchellchester,NM,05360,US,2025-01-07 16:59:32,2025-01-13 16:59:32,2025-01-21 16:59:32,133.09
573,299,2024-11-09 16:59:32,Delivered,PayPal,563 Melissa Tunnel Apt. 349,Devonmouth,NV,07526,US,2024-11-09 16:59:32,2024-11-13 16:59:32,2024-11-19 16:59:32,1166.21
574,300,2025-03-11 16:59:32,Shipped,Credit Card,747 Cummings Falls Apt. 703,Deniseview,NJ,73936,US,2025-03-13 16:59:32,2025-03-18 16:59:32,2025-03-25 16:59:32,978.25
575,301,2025-03-10 16:59:32,Shipped,Credit Card,2539 Dillon Court,Joshuastad,KY,08945,US,2025-03-10 16:59:32,2025-03-14 16:59:32,2025-03-19 16:59:32,21.96
576,301,2025-03-10 16:59:32,Shipped,PayPal,2539 Dillon Court,Joshuastad,KY,08945,US,2025-03-12 16:59:32,2025-03-15 16:59:32,2025-03-21 16:59:32,648.01
577,302,2023-11-02 16:59:32,Delivered,Apple Pay,490 Riggs Prairie Suite 571,Claytonhaven,OR,94059,US,2023-11-02 16:59:32,2023-11-09 16:59:32,2023-11-19 16:59:32,2629.34
578,303,2023-12-10 16:59:32,Delivered,Gift Card,09258 Thompson Rapid,Randallborough,MO,27939,US,2023-12-11 16:59:32,2023-12-18 16:59:32,2023-12-26 16:59:32,318.58
579,303,2025-02-13 16:59:32,Delivered,Gift Card,09258 Thompson Rapid,Randallborough,MO,27939,US,2025-02-15 16:59:32,2025-02-22 16:59:32,2025-03-03 16:59:32,66.89
580,304,2023-08-30 16:59:32,Delivered,Gift Card,163 Castaneda Station,Port Wendy,AZ,30482,US,2023-09-01 16:59:32,2023-09-08 16:59:32,2023-09-16 16:59:32,691.69
581,304,2024-08-18 16:59:32,Delivered,Credit Card,163 Castaneda Station,Port Wendy,AZ,30482,US,2024-08-20 16:59:32,2024-08-26 16:59:32,2024-09-02 16:59:32,589.05
582,304,2023-03-13 16:59:32,Delivered,Credit Card,163 Castaneda Station,Port Wendy,AZ,30482,US,2023-03-15 16:59:32,2023-03-22 16:59:32,2023-03-31 16:59:32,12.02
583,304,2024-07-03 16:59:32,Delivered,PayPal,163 Castaneda Station,Port Wendy,AZ,30482,US,2024-07-03 16:59:32,2024-07-06 16:59:32,2024-07-11 16:59:32,83.98
584,305,2024-01-25 16:59:32,Delivered,Apple Pay,29511 William Pine Suite 106,Burgesston,HI,51549,US,2024-01-25 16:59:32,2024-02-01 16:59:32,2024-02-11 16:59:32,1345.37
585,306,2023-04-13 16:59:32,Delivered,PayPal,21650 Rhonda Harbor Apt. 389,West Joseph,KS,02334,US,2023-04-14 16:59:32,2023-04-21 16:59:32,2023-04-30 16:59:32,175.78
586,307,2024-12-07 16:59:32,Delivered,Credit Card,31714 Andrews Island,Jonathanland,GA,74282,US,2024-12-08 16:59:32,2024-12-09 16:59:32,2024-12-12 16:59:32,1267.44
587,308,2025-03-09 16:59:32,In Transit,Gift Card,8012 Lawson Expressway Suite 050,Doyleberg,KY,98783,US,2025-03-09 16:59:32,2025-03-11 16:59:32,2025-03-15 16:59:32,565.54
588,309,2022-07-02 16:59:32,Delivered,Apple Pay,6543 Moore Street,Jotown,ID,29961,US,2022-07-02 16:59:32,2022-07-03 16:59:32,2022-07-07 16:59:32,479.68
589,309,2022-11-22 16:59:32,Delivered,Apple Pay,6543 Moore Street,Jotown,ID,29961,US,2022-11-23 16:59:32,2022-11-27 16:59:32,2022-12-02 16:59:32,923.89
590,309,2025-01-03 16:59:32,Delivered,Credit Card,6543 Moore Street,Jotown,ID,29961,US,2025-01-04 16:59:32,2025-01-06 16:59:32,2025-01-11 16:59:32,882.24
591,309,2022-12-31 16:59:32,Delivered,Credit Card,6543 Moore Street,Jotown,ID,29961,US,2022-12-31 16:59:32,2023-01-02 16:59:32,2023-01-07 16:59:32,28.34
592,310,2025-01-04 16:59:32,Delivered,Apple Pay,051 Rhonda Mountain Suite 210,South Jonview,NJ,75525,US,2025-01-04 16:59:32,2025-01-11 16:59:32,2025-01-21 16:59:32,155.2
593,310,2025-02-04 16:59:32,Delivered,PayPal,051 Rhonda Mountain Suite 210,South Jonview,NJ,75525,US,2025-02-06 16:59:32,2025-02-08 16:59:32,2025-02-13 16:59:32,60.42
594,310,2025-02-23 16:59:32,Delivered,Apple Pay,051 Rhonda Mountain Suite 210,South Jonview,NJ,75525,US,2025-02-24 16:59:32,2025-02-28 16:59:32,2025-03-07 16:59:32,1413.66
595,310,2024-11-26 16:59:32,Delivered,Credit Card,051 Rhonda Mountain Suite 210,South Jonview,NJ,75525,US,2024-11-26 16:59:32,2024-11-27 16:59:32,2024-11-30 16:59:32,28.41
596,311,2024-08-15 16:59:32,Delivered,Credit Card,4966 Dougherty Mills Apt. 366,Port Kellyfort,KS,14071,US,2024-08-17 16:59:32,2024-08-24 16:59:32,2024-09-03 16:59:32,107.61
597,312,2025-03-09 16:59:32,Shipped,Credit Card,60269 Webb Mill Suite 266,Staceyton,IL,87852,US,2025-03-11 16:59:32,2025-03-17 16:59:32,2025-03-26 16:59:32,557.9
598,313,2025-03-13 16:59:32,Shipped,Credit Card,95260 Lopez Rapid Suite 340,North Jonathanfort,MP,94847,US,2025-03-13 16:59:32,2025-03-15 16:59:32,2025-03-20 16:59:32,572.52
599,313,2025-03-13 16:59:32,Processing,Gift Card,95260 Lopez Rapid Suite 340,North Jonathanfort,MP,94847,US,2025-03-15 16:59:32,2025-03-19 16:59:32,2025-03-26 16:59:32,342.38
600,313,2025-03-13 16:59:32,Shipped,Credit Card,95260 Lopez Rapid Suite 340,North Jonathanfort,MP,94847,US,2025-03-13 16:59:32,2025-03-19 16:59:32,2025-03-27 16:59:32,600.33
601,313,2025-03-13 16:59:32,Processing,PayPal,95260 Lopez Rapid Suite 340,North Jonathanfort,MP,94847,US,2025-03-15 16:59:32,2025-03-19 16:59:32,2025-03-25 16:59:32,384.32
602,313,2025-03-13 16:59:32,Processing,PayPal,95260 Lopez Rapid Suite 340,North Jonathanfort,MP,94847,US,2025-03-15 16:59:32,2025-03-18 16:59:32,2025-03-23 16:59:32,186.63
603,314,2022-08-20 16:59:32,Delivered,Apple Pay,9773 Davis Bypass Apt. 405,Harrisfurt,ND,96091,US,2022-08-21 16:59:32,2022-08-28 16:59:32,2022-09-07 16:59:32,71.04
604,314,2021-02-22 16:59:32,Delivered,Credit Card,9773 Davis Bypass Apt. 405,Harrisfurt,ND,96091,US,2021-02-22 16:59:32,2021-02-24 16:59:32,2021-02-28 16:59:32,103.08
605,314,2023-12-07 16:59:32,Delivered,Gift Card,9773 Davis Bypass Apt. 405,Harrisfurt,ND,96091,US,2023-12-08 16:59:32,2023-12-13 16:59:32,2023-12-19 16:59:32,1610.48
606,314,2024-09-15 16:59:32,Delivered,PayPal,9773 Davis Bypass Apt. 405,Harrisfurt,ND,96091,US,2024-09-17 16:59:32,2024-09-19 16:59:32,2024-09-22 16:59:32,533.51
607,314,2022-09-14 16:59:32,Delivered,PayPal,9773 Davis Bypass Apt. 405,Harrisfurt,ND,96091,US,2022-09-14 16:59:32,2022-09-20 16:59:32,2022-09-29 16:59:32,309.17
608,314,2021-05-25 16:59:32,Delivered,PayPal,9773 Davis Bypass Apt. 405,Harrisfurt,ND,96091,US,2021-05-25 16:59:32,2021-06-01 16:59:32,2021-06-11 16:59:32,361.28
609,314,2022-02-20 16:59:32,Delivered,Google Pay,9773 Davis Bypass Apt. 405,Harrisfurt,ND,96091,US,2022-02-22 16:59:32,2022-02-26 16:59:32,2022-03-04 16:59:32,908.2
610,314,2021-05-30 16:59:32,Delivered,PayPal,9773 Davis Bypass Apt. 405,Harrisfurt,ND,96091,US,2021-06-01 16:59:32,2021-06-07 16:59:32,2021-06-15 16:59:32,1596.23
611,315,2023-10-07 16:59:32,Delivered,PayPal,916 Hunter Falls Apt. 634,North Antonioside,PR,43992,US,2023-10-07 16:59:32,2023-10-09 16:59:32,2023-10-13 16:59:32,889.75
612,316,2023-08-04 16:59:32,Delivered,Google Pay,249 Claudia Lodge Apt. 841,Ericaside,WI,44375,US,2023-08-06 16:59:32,2023-08-10 16:59:32,2023-08-15 16:59:32,204.9
613,317,2025-02-23 16:59:32,Delivered,Credit Card,4000 Johnson Mills,Robertberg,IA,16627,US,2025-02-25 16:59:32,2025-02-28 16:59:32,2025-03-05 16:59:32,316.11
614,318,2025-03-02 16:59:32,In Transit,Apple Pay,925 Laura Row Suite 366,Victoriamouth,VA,48502,US,2025-03-04 16:59:32,2025-03-10 16:59:32,2025-03-18 16:59:32,434.57
615,318,2025-02-27 16:59:32,Delivered,Google Pay,925 Laura Row Suite 366,Victoriamouth,VA,48502,US,2025-02-28 16:59:32,2025-03-02 16:59:32,2025-03-07 16:59:32,937.8
616,318,2025-02-21 16:59:32,Delivered,Credit Card,925 Laura Row Suite 366,Victoriamouth,VA,48502,US,2025-02-22 16:59:32,2025-02-25 16:59:32,2025-03-01 16:59:32,253.94
617,318,2025-01-24 16:59:32,Delivered,Credit Card,925 Laura Row Suite 366,Victoriamouth,VA,48502,US,2025-01-25 16:59:32,2025-01-31 16:59:32,2025-02-08 16:59:32,1907.43
618,318,2025-01-28 16:59:32,Delivered,Credit Card,925 Laura Row Suite 366,Victoriamouth,VA,48502,US,2025-01-29 16:59:32,2025-02-05 16:59:32,2025-02-14 16:59:32,461.25
619,318,2025-03-10 16:59:32,Shipped,Google Pay,925 Laura Row Suite 366,Victoriamouth,VA,48502,US,2025-03-10 16:59:32,2025-03-14 16:59:32,2025-03-21 16:59:32,722.54
620,318,2025-03-09 16:59:32,Shipped,Apple Pay,925 Laura Row Suite 366,Victoriamouth,VA,48502,US,2025-03-11 16:59:32,2025-03-15 16:59:32,2025-03-21 16:59:32,2465.9
621,318,2025-03-01 16:59:32,In Transit,Google Pay,925 Laura Row Suite 366,Victoriamouth,VA,48502,US,2025-03-03 16:59:32,2025-03-09 16:59:32,2025-03-17 16:59:32,1306.7
622,319,2025-03-06 16:59:32,In Transit,Gift Card,17430 Brown Estate Suite 600,Davidville,MT,89902,US,2025-03-08 16:59:32,2025-03-12 16:59:32,2025-03-18 16:59:32,683.68
623,320,2025-01-16 16:59:32,Delivered,Apple Pay,64272 Grace Fords Apt. 767,Taylorburgh,PR,57963,US,2025-01-17 16:59:32,2025-01-24 16:59:32,2025-02-02 16:59:32,977.99
624,321,2023-11-24 16:59:32,Delivered,Gift Card,7820 Ryan Brooks Suite 155,Lake Lisafurt,PW,08977,US,2023-11-24 16:59:32,2023-11-25 16:59:32,2023-11-29 16:59:32,1170.1
625,322,2022-10-14 16:59:32,Delivered,PayPal,2169 Walker Fork,New Julie,PW,10105,US,2022-10-14 16:59:32,2022-10-16 16:59:32,2022-10-21 16:59:32,643.49
626,323,2024-01-05 16:59:32,Delivered,Credit Card,1510 Smith Street,Elizabethfort,AL,48233,US,2024-01-05 16:59:32,2024-01-08 16:59:32,2024-01-12 16:59:32,923.54
627,324,2024-11-22 16:59:32,Delivered,Apple Pay,56006 Matthew Key Apt. 517,Nealstad,CA,77182,US,2024-11-24 16:59:32,2024-12-01 16:59:32,2024-12-10 16:59:32,1418.88
628,324,2025-01-16 16:59:32,Delivered,PayPal,56006 Matthew Key Apt. 517,Nealstad,CA,77182,US,2025-01-17 16:59:32,2025-01-18 16:59:32,2025-01-22 16:59:32,810.9
629,324,2025-02-26 16:59:32,Delivered,Google Pay,56006 Matthew Key Apt. 517,Nealstad,CA,77182,US,2025-02-26 16:59:32,2025-02-27 16:59:32,2025-03-03 16:59:32,139.99
630,324,2025-01-16 16:59:32,Delivered,Gift Card,56006 Matthew Key Apt. 517,Nealstad,CA,77182,US,2025-01-16 16:59:32,2025-01-20 16:59:32,2025-01-26 16:59:32,484.76
631,324,2025-01-11 16:59:32,Delivered,Apple Pay,56006 Matthew Key Apt. 517,Nealstad,CA,77182,US,2025-01-11 16:59:32,2025-01-12 16:59:32,2025-01-16 16:59:32,238.19
632,324,2024-12-10 16:59:32,Delivered,Google Pay,56006 Matthew Key Apt. 517,Nealstad,CA,77182,US,2024-12-10 16:59:32,2024-12-16 16:59:32,2024-12-25 16:59:32,1574.8
633,324,2025-02-25 16:59:32,Delivered,Apple Pay,56006 Matthew Key Apt. 517,Nealstad,CA,77182,US,2025-02-26 16:59:32,2025-03-01 16:59:32,2025-03-07 16:59:32,869.76
634,324,2025-02-07 16:59:32,Delivered,Apple Pay,56006 Matthew Key Apt. 517,Nealstad,CA,77182,US,2025-02-09 16:59:32,2025-02-15 16:59:32,2025-02-24 16:59:32,996.62
635,324,2025-02-08 16:59:32,Delivered,PayPal,56006 Matthew Key Apt. 517,Nealstad,CA,77182,US,2025-02-10 16:59:32,2025-02-17 16:59:32,2025-02-25 16:59:32,192.01
636,324,2024-10-30 16:59:32,Delivered,Google Pay,56006 Matthew Key Apt. 517,Nealstad,CA,77182,US,2024-10-31 16:59:32,2024-11-05 16:59:32,2024-11-13 16:59:32,772.65
637,324,2025-01-28 16:59:32,Delivered,Credit Card,56006 Matthew Key Apt. 517,Nealstad,CA,77182,US,2025-01-28 16:59:32,2025-01-31 16:59:32,2025-02-06 16:59:32,51.29
638,324,2024-12-08 16:59:32,Delivered,Apple Pay,56006 Matthew Key Apt. 517,Nealstad,CA,77182,US,2024-12-08 16:59:32,2024-12-13 16:59:32,2024-12-19 16:59:32,1494.36
639,324,2024-12-09 16:59:32,Delivered,Gift Card,56006 Matthew Key Apt. 517,Nealstad,CA,77182,US,2024-12-10 16:59:32,2024-12-13 16:59:32,2024-12-17 16:59:32,908.97
640,324,2025-02-20 16:59:32,Delivered,Apple Pay,56006 Matthew Key Apt. 517,Nealstad,CA,77182,US,2025-02-22 16:59:32,2025-02-24 16:59:32,2025-03-01 16:59:32,742.25
641,324,2025-01-08 16:59:32,Delivered,Apple Pay,56006 Matthew Key Apt. 517,Nealstad,CA,77182,US,2025-01-08 16:59:32,2025-01-13 16:59:32,2025-01-19 16:59:32,1511.11
642,324,2024-11-12 16:59:32,Delivered,Apple Pay,56006 Matthew Key Apt. 517,Nealstad,CA,77182,US,2024-11-14 16:59:32,2024-11-19 16:59:32,2024-11-25 16:59:32,476.61
643,324,2025-01-23 16:59:32,Delivered,Credit Card,56006 Matthew Key Apt. 517,Nealstad,CA,77182,US,2025-01-24 16:59:32,2025-01-25 16:59:32,2025-01-28 16:59:32,1377.27
644,324,2024-11-02 16:59:32,Delivered,PayPal,56006 Matthew Key Apt. 517,Nealstad,CA,77182,US,2024-11-02 16:59:32,2024-11-05 16:59:32,2024-11-10 16:59:32,55.63
645,324,2025-02-26 16:59:32,Delivered,Credit Card,56006 Matthew Key Apt. 517,Nealstad,CA,77182,US,2025-02-27 16:59:32,2025-02-28 16:59:32,2025-03-03 16:59:32,242.54
646,324,2025-03-10 16:59:32,Shipped,Credit Card,56006 Matthew Key Apt. 517,Nealstad,CA,77182,US,2025-03-11 16:59:32,2025-03-18 16:59:32,2025-03-28 16:59:32,2229.05
647,324,2024-11-12 16:59:32,Delivered,Credit Card,56006 Matthew Key Apt. 517,Nealstad,CA,77182,US,2024-11-14 16:59:32,2024-11-15 16:59:32,2024-11-19 16:59:32,34.0
648,324,2024-11-21 16:59:32,Delivered,Gift Card,56006 Matthew Key Apt. 517,Nealstad,CA,77182,US,2024-11-23 16:59:32,2024-11-30 16:59:32,2024-12-09 16:59:32,633.26
649,324,2024-10-23 16:59:32,Delivered,PayPal,56006 Matthew Key Apt. 517,Nealstad,CA,77182,US,2024-10-25 16:59:32,2024-10-28 16:59:32,2024-11-01 16:59:32,63.24
650,324,2024-12-21 16:59:32,Delivered,Apple Pay,56006 Matthew Key Apt. 517,Nealstad,CA,77182,US,2024-12-21 16:59:32,2024-12-27 16:59:32,2025-01-03 16:59:32,345.16
651,324,2024-11-03 16:59:32,Delivered,Apple Pay,56006 Matthew Key Apt. 517,Nealstad,CA,77182,US,2024-11-03 16:59:32,2024-11-07 16:59:32,2024-11-12 16:59:32,1937.19
652,324,2024-11-24 16:59:32,Delivered,Google Pay,56006 Matthew Key Apt. 517,Nealstad,CA,77182,US,2024-11-24 16:59:32,2024-11-28 16:59:32,2024-12-04 16:59:32,298.21
653,324,2024-11-21 16:59:32,Delivered,Google Pay,56006 Matthew Key Apt. 517,Nealstad,CA,77182,US,2024-11-21 16:59:32,2024-11-27 16:59:32,2024-12-06 16:59:32,33.11
654,324,2025-01-09 16:59:32,Delivered,PayPal,56006 Matthew Key Apt. 517,Nealstad,CA,77182,US,2025-01-11 16:59:32,2025-01-12 16:59:32,2025-01-14 16:59:32,681.16
655,324,2025-02-05 16:59:32,Delivered,Google Pay,56006 Matthew Key Apt. 517,Nealstad,CA,77182,US,2025-02-05 16:59:32,2025-02-06 16:59:32,2025-02-10 16:59:32,1359.8
656,324,2024-11-04 16:59:32,Delivered,PayPal,56006 Matthew Key Apt. 517,Nealstad,CA,77182,US,2024-11-04 16:59:32,2024-11-05 16:59:32,2024-11-08 16:59:32,774.58
657,324,2025-01-29 16:59:32,Delivered,Google Pay,56006 Matthew Key Apt. 517,Nealstad,CA,77182,US,2025-01-30 16:59:32,2025-02-05 16:59:32,2025-02-12 16:59:32,1198.14
658,324,2025-01-13 16:59:32,Delivered,PayPal,56006 Matthew Key Apt. 517,Nealstad,CA,77182,US,2025-01-13 16:59:32,2025-01-16 16:59:32,2025-01-21 16:59:32,1348.77
659,324,2025-01-27 16:59:32,Delivered,PayPal,56006 Matthew Key Apt. 517,Nealstad,CA,77182,US,2025-01-28 16:59:32,2025-02-02 16:59:32,2025-02-08 16:59:32,232.99
660,324,2025-01-09 16:59:32,Delivered,Gift Card,56006 Matthew Key Apt. 517,Nealstad,CA,77182,US,2025-01-10 16:59:32,2025-01-11 16:59:32,2025-01-13 16:59:32,694.17
661,324,2025-01-24 16:59:32,Delivered,Apple Pay,56006 Matthew Key Apt. 517,Nealstad,CA,77182,US,2025-01-26 16:59:32,2025-02-01 16:59:32,2025-02-08 16:59:32,515.85
662,324,2025-03-12 16:59:32,Shipped,Google Pay,56006 Matthew Key Apt. 517,Nealstad,CA,77182,US,2025-03-12 16:59:32,2025-03-17 16:59:32,2025-03-23 16:59:32,400.53
663,324,2024-11-14 16:59:32,Delivered,PayPal,56006 Matthew Key Apt. 517,Nealstad,CA,77182,US,2024-11-15 16:59:32,2024-11-19 16:59:32,2024-11-26 16:59:32,1404.0
664,324,2025-01-28 16:59:32,Delivered,Apple Pay,56006 Matthew Key Apt. 517,Nealstad,CA,77182,US,2025-01-29 16:59:32,2025-01-31 16:59:32,2025-02-03 16:59:32,658.06
665,324,2025-01-05 16:59:32,Delivered,Google Pay,56006 Matthew Key Apt. 517,Nealstad,CA,77182,US,2025-01-05 16:59:32,2025-01-06 16:59:32,2025-01-09 16:59:32,510.03
666,324,2025-03-05 16:59:32,In Transit,Google Pay,56006 Matthew Key Apt. 517,Nealstad,CA,77182,US,2025-03-06 16:59:32,2025-03-10 16:59:32,2025-03-17 16:59:32,320.8
667,324,2025-03-13 16:59:32,Shipped,PayPal,56006 Matthew Key Apt. 517,Nealstad,CA,77182,US,2025-03-13 16:59:32,2025-03-19 16:59:32,2025-03-28 16:59:32,91.52
668,324,2025-02-22 16:59:32,Delivered,Apple Pay,56006 Matthew Key Apt. 517,Nealstad,CA,77182,US,2025-02-24 16:59:32,2025-03-03 16:59:32,2025-03-13 16:59:32,1138.44
669,324,2024-12-17 16:59:32,Delivered,Google Pay,56006 Matthew Key Apt. 517,Nealstad,CA,77182,US,2024-12-19 16:59:32,2024-12-21 16:59:32,2024-12-26 16:59:32,960.27
670,324,2025-03-08 16:59:32,Shipped,PayPal,56006 Matthew Key Apt. 517,Nealstad,CA,77182,US,2025-03-08 16:59:32,2025-03-15 16:59:32,2025-03-25 16:59:32,1921.04
671,324,2024-11-09 16:59:32,Delivered,Apple Pay,56006 Matthew Key Apt. 517,Nealstad,CA,77182,US,2024-11-09 16:59:32,2024-11-12 16:59:32,2024-11-16 16:59:32,2707.08
672,324,2025-02-26 16:59:32,Delivered,Credit Card,56006 Matthew Key Apt. 517,Nealstad,CA,77182,US,2025-02-26 16:59:32,2025-02-28 16:59:32,2025-03-04 16:59:32,1713.22
673,324,2025-02-27 16:59:32,Delivered,Google Pay,56006 Matthew Key Apt. 517,Nealstad,CA,77182,US,2025-02-27 16:59:32,2025-03-05 16:59:32,2025-03-12 16:59:32,316.16
674,324,2025-03-01 16:59:32,In Transit,Gift Card,56006 Matthew Key Apt. 517,Nealstad,CA,77182,US,2025-03-01 16:59:32,2025-03-08 16:59:32,2025-03-16 16:59:32,877.95
675,324,2025-03-13 16:59:32,Processing,Credit Card,56006 Matthew Key Apt. 517,Nealstad,CA,77182,US,2025-03-15 16:59:32,2025-03-18 16:59:32,2025-03-23 16:59:32,1084.81
676,324,2024-12-05 16:59:32,Delivered,Google Pay,56006 Matthew Key Apt. 517,Nealstad,CA,77182,US,2024-12-05 16:59:32,2024-12-08 16:59:32,2024-12-14 16:59:32,327.5
677,325,2021-06-08 16:59:32,Delivered,Credit Card,46164 Jones Drive,Carrillobury,FL,19000,US,2021-06-10 16:59:32,2021-06-13 16:59:32,2021-06-19 16:59:32,133.64
678,326,2023-11-05 16:59:32,Delivered,Apple Pay,74812 Robertson Oval Apt. 008,West Zacharyshire,PA,02063,US,2023-11-06 16:59:32,2023-11-09 16:59:32,2023-11-13 16:59:32,566.29
679,327,2025-01-21 16:59:32,Delivered,PayPal,902 Kimberly Cliff Apt. 669,Robertberg,SC,10342,US,2025-01-21 16:59:32,2025-01-24 16:59:32,2025-01-29 16:59:32,1673.93
680,328,2024-11-20 16:59:32,Delivered,Apple Pay,126 Michelle Drive Apt. 331,Juliestad,MT,90527,US,2024-11-21 16:59:32,2024-11-27 16:59:32,2024-12-04 16:59:32,952.66
681,331,2024-12-24 16:59:32,Delivered,Gift Card,27534 Amanda Ridge,Tammyfort,MP,74035,US,2024-12-26 16:59:32,2024-12-27 16:59:32,2024-12-29 16:59:32,516.62
682,332,2022-07-07 16:59:32,Delivered,Credit Card,341 Horton Road Apt. 032,Lake Isabella,GU,69784,US,2022-07-09 16:59:32,2022-07-10 16:59:32,2022-07-12 16:59:32,683.58
683,334,2025-03-10 16:59:32,Shipped,PayPal,885 Christopher Haven,Ryanton,IN,93689,US,2025-03-12 16:59:32,2025-03-16 16:59:32,2025-03-23 16:59:32,496.07
684,335,2025-03-12 16:59:32,In Transit,PayPal,7069 Felicia Fall Suite 320,West Lance,CO,55510,US,2025-03-12 16:59:32,2025-03-13 16:59:32,2025-03-15 16:59:32,34.5
685,335,2025-03-13 16:59:32,Processing,PayPal,7069 Felicia Fall Suite 320,West Lance,CO,55510,US,2025-03-15 16:59:32,2025-03-22 16:59:32,2025-03-30 16:59:32,466.76
686,335,2025-03-13 16:59:32,Processing,Google Pay,7069 Felicia Fall Suite 320,West Lance,CO,55510,US,2025-03-15 16:59:32,2025-03-18 16:59:32,2025-03-24 16:59:32,637.94
687,335,2025-03-13 16:59:32,Processing,Credit Card,7069 Felicia Fall Suite 320,West Lance,CO,55510,US,2025-03-14 16:59:32,2025-03-17 16:59:32,2025-03-21 16:59:32,95.15
688,335,2025-03-13 16:59:32,Processing,Google Pay,7069 Felicia Fall Suite 320,West Lance,CO,55510,US,2025-03-14 16:59:32,2025-03-15 16:59:32,2025-03-19 16:59:32,113.6
689,335,2025-03-11 16:59:32,Shipped,Gift Card,7069 Felicia Fall Suite 320,West Lance,CO,55510,US,2025-03-12 16:59:32,2025-03-18 16:59:32,2025-03-27 16:59:32,624.05
690,335,2025-03-13 16:59:32,Processing,PayPal,7069 Felicia Fall Suite 320,West Lance,CO,55510,US,2025-03-14 16:59:32,2025-03-17 16:59:32,2025-03-23 16:59:32,33.24
691,335,2025-03-12 16:59:32,Shipped,Google Pay,7069 Felicia Fall Suite 320,West Lance,CO,55510,US,2025-03-13 16:59:32,2025-03-16 16:59:32,2025-03-21 16:59:32,677.34
692,335,2025-03-13 16:59:32,Shipped,PayPal,7069 Felicia Fall Suite 320,West Lance,CO,55510,US,2025-03-13 16:59:32,2025-03-17 16:59:32,2025-03-24 16:59:32,389.6
693,336,2025-03-11 16:59:32,Shipped,Google Pay,211 Goodman Extensions Apt. 501,Stevenfort,NM,75336,US,2025-03-12 16:59:32,2025-03-14 16:59:32,2025-03-17 16:59:32,71.46
694,336,2025-03-13 16:59:32,Shipped,Google Pay,211 Goodman Extensions Apt. 501,Stevenfort,NM,75336,US,2025-03-13 16:59:32,2025-03-17 16:59:32,2025-03-24 16:59:32,1193.7
